Time,,nome,numero,posicao,nacionalidade,foto,apiId,timeId
Grêmio FBPA,,Camilo,15,Volante,Brasil,https://img.a.transfermarkt.technology/portrait/medium/672202-1722083218.png?lm=1,,1
Grêmio FBPA,,Dodi,17,Volante,Brasil,https://img.a.transfermarkt.technology/portrait/medium/373174-1656157544.jpg?lm=1,,1
Grêmio FBPA,,Edenilson,8,Meia Central,Brasil,https://img.a.transfermarkt.technology/portrait/medium/169052-1662689029.jpg?lm=1,,1
Grêmio FBPA,,Franco Cristaldo,10,Meia Ofensivo,Argentina,https://img.a.transfermarkt.technology/portrait/medium/332259-1684807927.jpg?lm=1,,1
Grêmio FBPA,,Miguel Monsalve,11,Meia Ofensivo,Colômbia,https://img.a.transfermarkt.technology/portrait/medium/828045-1660018898.jpg?lm=1,,1
Grêmio FBPA,,Gabriel Silva,-,Meia Ofensivo,Brasil,https://img.a.transfermarkt.technology/portrait/medium/983109-1682800985.jpg?lm=1,,1
Grêmio FBPA,,Nathan,14,Meia Ofensivo,Brasil,https://img.a.transfermarkt.technology/portrait/medium/294798-1553782660.jpg?lm=1,,1
Grêmio FBPA,,Gabriel Mec,37,Meia Ofensivo,Brasil,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1,,1
Grêmio FBPA,,Alexander Aravena,16,Ponta Esquerda,Chile,https://img.a.transfermarkt.technology/portrait/medium/662742-1678995872.jpg?lm=1,,1
Grêmio FBPA,,Francis Amuzu,9,Ponta Esquerda,Bélgica,https://img.a.transfermarkt.technology/portrait/medium/423604-1704981793.jpg?lm=1,,1
Grêmio FBPA,,Cristian Olivera ,99,Ponta Direita,Uruguai,https://img.a.transfermarkt.technology/portrait/medium/657746-1709932388.jpg?lm=1,,1
Grêmio FBPA,,Cristian Pavón,7,Ponta Direita,Argentina,https://img.a.transfermarkt.technology/portrait/medium/373170-1583574833.JPG?lm=1,,1
Grêmio FBPA,,Matías Arezo,19,Centroavante,Uruguai,https://img.a.transfermarkt.technology/portrait/medium/611426-1646058448.jpg?lm=1,,1
Grêmio FBPA,,Martin Braithwaite,22,Centroavante,Dinamarca,https://img.a.transfermarkt.technology/portrait/medium/95732-1583334177.jpg?lm=1,,1
Grêmio FBPA,,André Henrique,77,Centroavante,Brasil,https://img.a.transfermarkt.technology/portrait/medium/1024605-1711573149.jpg?lm=1,,1
Santos FC,,Gabriel Brazão,77,Goleiro,Brasil,https://img.a.transfermarkt.technology/portrait/medium/371247-1690872131.jpg?lm=1,,1
Santos FC,,João Paulo,1,Goleiro,Brasil,https://img.a.transfermarkt.technology/portrait/medium/275412-1543927359.jpg?lm=1,,1
Santos FC,,Diógenes,12,Goleiro,Brasil,https://img.a.transfermarkt.technology/portrait/medium/907359-1654724689.png?lm=1,,1
Santos FC,,Zé Ivaldo,2,Zagueiro,Brasil,https://img.a.transfermarkt.technology/portrait/medium/484848-1554731403.jpg?lm=1,,1
Santos FC,,Basso,3,Zagueiro,Brasil,https://img.a.transfermarkt.technology/portrait/medium/410183-1706144424.jpg?lm=1,,1
Santos FC,,Luan Peres,14,Zagueiro,Brasil,https://img.a.transfermarkt.technology/portrait/medium/347913-1696446130.png?lm=1,,1
Santos FC,,Alex,-,Zagueiro,Brasil,https://img.a.transfermarkt.technology/portrait/medium/628223-1706137111.jpg?lm=1,,1
Santos FC,,Luisão,25,Zagueiro,Brasil,https://img.a.transfermarkt.technology/portrait/medium/1093922-1678906999.jpg?lm=1,,1
Santos FC,,Gil,4,Zagueiro,Brasil,https://img.a.transfermarkt.technology/portrait/medium/101469-1523621399.jpg?lm=1,,1
Santos FC,,Souza ,33,Lateral Esquerdo,Brasil,https://img.a.transfermarkt.technology/portrait/medium/1086258-1682391277.jpg?lm=1,,1
Santos FC,,Kevyson,38,Lateral Esquerdo,Brasil,https://img.a.transfermarkt.technology/portrait/medium/1032891-1698358631.jpg?lm=1,,1
Santos FC,,Vinicius Lira,30,Lateral Esquerdo,Brasil,https://img.a.transfermarkt.technology/portrait/medium/1253844-1744746249.jpg?lm=1,,1
Santos FC,,Gonzalo Escobar,31,Lateral Esquerdo,Argentina,https://img.a.transfermarkt.technology/portrait/medium/440377-1629567508.jpg?lm=1,,1
Santos FC,,JP Chermont,44,Lateral Direito,Brasil,https://img.a.transfermarkt.technology/portrait/medium/1089955-1682389631.jpg?lm=1,,1
Santos FC,,Leonardo Godoy,29,Lateral Direito,Argentina,https://img.a.transfermarkt.technology/portrait/medium/369556-1636584822.JPG?lm=1,,1
Santos FC,,Aderlan ,13,Lateral Direito,Brasil,https://img.a.transfermarkt.technology/portrait/medium/101506-1623761103.jpg?lm=1,,1
Santos FC,,João Schmidt,5,Volante,Brasil,https://img.a.transfermarkt.technology/portrait/medium/198859-1706144078.jpg?lm=1,,1
Santos FC,,Tomás Rincón,8,Volante,Venezuela,https://img.a.transfermarkt.technology/portrait/medium/75942-1661350808.jpg?lm=1,,1
Santos FC,,Zé Rafael ,8,Meia Central,Brasil,https://img.a.transfermarkt.technology/portrait/medium/225432-1543841602.jpg?lm=1,,1
Santos FC,,Gabriel Bontempo,49,Meia Central,Brasil,https://img.a.transfermarkt.technology/portrait/medium/1089958-1743040770.jpg?lm=1,,1
Santos FC,,Diego Pituca ,21,Meia Central,Brasil,https://img.a.transfermarkt.technology/portrait/medium/546000-1571742269.jpg?lm=1,,1
Santos FC,,Hyan ,14,Meia Central,Brasil,https://img.a.transfermarkt.technology/portrait/medium/1082852-1744746424.jpg?lm=1,,1
Santos FC,,Álvaro Barreal,22,"	Álvaro Barreal,1
Meia Esquerda",Argentina,https://img.a.transfermarkt.technology/portrait/medium/613873-1709401095.jpg?lm=1,,1
Santos FC,,Thaciano,16,Meia Ofensivo,Brasil,https://img.a.transfermarkt.technology/portrait/medium/392487-1725393041.jpg?lm=1,,1
Santos FC,,Neymar ,10,Ponta Esquerda,Brasil,https://img.a.transfermarkt.technology/portrait/medium/68290-1692601435.jpg?lm=1,,1
Santos FC,,Yeferson Soteldo,7,Ponta Esquerda,Venezuela,https://img.a.transfermarkt.technology/portrait/medium/312294-1647975597.jpg?lm=1,,1
Santos FC,,Guilherme,11,Ponta Esquerda,Brasil,https://img.a.transfermarkt.technology/portrait/medium/444920-1706143667.jpg?lm=1,,1
Santos FC,,Mateus Xavier,41,Ponta Esquerda,Brasil,https://img.a.transfermarkt.technology/portrait/medium/1220141-1744746525.jpg?lm=1,,1
Santos FC,,Benjamín Rollheiser,32,Ponta Direita,Argentina,https://img.a.transfermarkt.technology/portrait/medium/491704-1725535826.jpg?lm=1,,1
Santos FC,,Gabriel Veron,70,Ponta Direita,Brasil,https://img.a.transfermarkt.technology/portrait/medium/627221-1669112552.png?lm=1,,1
Santos FC,,Deivid Washington,36,Centroavante,Brasil,https://img.a.transfermarkt.technology/portrait/medium/1082850-1682776110.jpg?lm=1,,1
Santos FC,,Tiquinho Soares,9,Centroavante,Brasil,https://img.a.transfermarkt.technology/portrait/medium/103381-1542106367.png?lm=1,,1
Santos FC,,Luca Meirelles,79,Centroavante,Brasil,https://img.a.transfermarkt.technology/portrait/medium/1220143-1744746617.jpg?lm=1,,1
Santos FC,,Julio Furch,9,Centroavante,Argentina,https://img.a.transfermarkt.technology/portrait/medium/149393-1706138259.jpg?lm=1,,1
Atlético Mineiro,,Everson,22,Goleiro,Brasil,https://img.a.transfermarkt.technology/portrait/medium/106032-1686575213.jpg?lm=1,,1
Atlético Mineiro,,Gabriel Delfim,1,Goleiro,Brasil,https://img.a.transfermarkt.technology/portrait/medium/978121-1662410099.jpg?lm=1,,1
Atlético Mineiro,,Gabriel Átila,32,Goleiro,Brasil,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1,,1
Atlético Mineiro,,Lyanco,4,Zagueiro,Brasil,https://img.a.transfermarkt.technology/portrait/medium/379807-1595859618.jpg?lm=1,,1
Atlético Mineiro,,Júnior Alonso,6,Zagueiro,Paraguai,https://img.a.transfermarkt.technology/portrait/medium/273000-1675329607.png?lm=1,,1
Atlético Mineiro,,Igor Rabello ,16,Zagueiro,Brasil,https://img.a.transfermarkt.technology/portrait/medium/341701-1613387269.jpg?lm=1,,1
Atlético Mineiro,,Iván Román,23,Zagueiro,Chile,https://img.a.transfermarkt.technology/portrait/medium/1101447-1715820525.jpg?lm=1,,1
Atlético Mineiro,,Vitor Hugo,14,Zagueiro,Brasil,https://img.a.transfermarkt.technology/portrait/medium/149752-1630527249.png?lm=1,,1
Atlético Mineiro,,Rômulo,47,Zagueiro,Brasil,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1,,1
Atlético Mineiro,,Guilherme Arana,13,Lateral Esquerdo,Brasil,https://img.a.transfermarkt.technology/portrait/medium/346766-1719653784.jpg?lm=1,,1
Atlético Mineiro,,Rubens,44,Lateral Esquerdo,Brasil,https://img.a.transfermarkt.technology/portrait/medium/843397-1662404671.jpg?lm=1,,1
Atlético Mineiro,,Caio Paulista,38,Lateral Esquerdo,Brasil,https://img.a.transfermarkt.technology/portrait/medium/601011-1597996108.jpg?lm=1,,1
Atlético Mineiro,,Natanael,2,Lateral Direito,Brasil,https://img.a.transfermarkt.technology/portrait/medium/740295-1662692660.jpg?lm=1,,1
Atlético Mineiro,,Renzo Saravia,26,Lateral Direito,Argentina,https://img.a.transfermarkt.technology/portrait/medium/268642-1582712834.png?lm=1,,1
Atlético Mineiro,,Fausto Vera,8,Volante,Argentina,https://img.a.transfermarkt.technology/portrait/medium/491701-1558510727.png?lm=1,,1
Atlético Mineiro,,Patrick,20,Volante,Brasil,https://img.a.transfermarkt.technology/portrait/medium/1082625-1670980886.jpg?lm=1,,1
Atlético Mineiro,,Gabriel Menino,25,Meia Central,Brasil,https://img.a.transfermarkt.technology/portrait/medium/608216-1694617874.jpg?lm=1,,1
Atlético Mineiro,,Alan Franco ,21,Meia Central,Equador,https://img.a.transfermarkt.technology/portrait/medium/400960-1719230549.jpg?lm=1,,1
Atlético Mineiro,,Gustavo Scarpa,10,Meia Ofensivo,Brasil,https://img.a.transfermarkt.technology/portrait/medium/330085-1671798544.jpg?lm=1,,1
Atlético Mineiro,,Igor Gomes,17,Meia Ofensivo,Brasil,https://img.a.transfermarkt.technology/portrait/medium/553459-1709690092.jpg?lm=1,,1
Atlético Mineiro,,Tomás Cuello,28,Ponta Esquerda,Argentina,https://img.a.transfermarkt.technology/portrait/medium/503052-1713627726.jpg?lm=1,,1
Atlético Mineiro,,Bernard,11,Ponta Esquerda,Brasil,https://img.a.transfermarkt.technology/portrait/medium/175169-1520412519.jpg?lm=1,,1
Atlético Mineiro,,Júnior Santos ,37,Ponta Direita,Brasil,https://img.a.transfermarkt.technology/portrait/medium/592347-1597134045.jpg?lm=1,,1
Atlético Mineiro,,Brahian Palacios ,30,Ponta Direita,Colômbia,https://img.a.transfermarkt.technology/portrait/medium/989925-1708532639.JPG?lm=1,,1
Atlético Mineiro,,Rony,33,Centroavante,Brasil,https://img.a.transfermarkt.technology/portrait/medium/371009-1582109366.jpg?lm=1,,1
Atlético Mineiro,,João Marcelo,19,Centroavante,Brasil,https://img.a.transfermarkt.technology/portrait/medium/1344099-1739442252.jpg?lm=1,,1
Atlético Mineiro,,Hulk ,7,Centroavante,Brasil,https://img.a.transfermarkt.technology/portrait/medium/80562-1563436073.jpg?lm=1,,1
Atlético Mineiro,,Cadu ,42,Centroavante,Brasil,https://img.a.transfermarkt.technology/portrait/medium/1083073-1682801227.jpg?lm=1,,1
EC Bahia,,Marcos Felipe,22,Goleiro,Brasil,https://img.a.transfermarkt.technology/portrait/medium/283166-1598861509.jpg?lm=1,,1
EC Bahia,,Ronaldo,96,Goleiro,Brasil,https://img.a.transfermarkt.technology/portrait/medium/387925-1543832595.jpg?lm=1,,1
EC Bahia,,Danilo Fernandes,1,Goleiro,Brasil,https://img.a.transfermarkt.technology/portrait/medium/99439-1523613396.jpg?lm=1,,1
EC Bahia,,Gabriel Souza,43,Goleiro,Brasil,https://img.a.transfermarkt.technology/portrait/medium/994229-1664824577.jpg?lm=1,,1
EC Bahia,,Santiago Ramos Mingo,21,Zagueiro,Argentina,https://img.a.transfermarkt.technology/portrait/medium/688593-1580982409.jpg?lm=1,,1
EC Bahia,,Gabriel Xavier ,3,Zagueiro,Brasil,https://img.a.transfermarkt.technology/portrait/medium/740501-1660518590.jpg?lm=1,,1
EC Bahia,,Kanu,4,Zagueiro,Brasil,https://img.a.transfermarkt.technology/portrait/medium/524446-1597923860.jpg?lm=1,,1
EC Bahia,,David Duarte,33,Zagueiro,Brasil,https://img.a.transfermarkt.technology/portrait/medium/373446-1599723818.jpg?lm=1,,1
EC Bahia,,Iago ,25,Lateral Esquerdo,Brasil,https://img.a.transfermarkt.technology/portrait/medium/520468-1658599684.jpg?lm=1,,1
EC Bahia,,Luciano Juba,46,Lateral Esquerdo,Brasil,https://img.a.transfermarkt.technology/portrait/medium/676035-1694193133.jpg?lm=1,,1
EC Bahia,,Gilberto,2,Lateral Direito,Brasil,https://img.a.transfermarkt.technology/portrait/medium/231614-1603795306.jpg?lm=1,,1
EC Bahia,,Santiago Arias,13,Lateral Direito,Colômbia,https://img.a.transfermarkt.technology/portrait/medium/120443-1678121461.jpg?lm=1,,1
EC Bahia,,André Dhominique,-,Lateral Direito,Brasil,https://img.a.transfermarkt.technology/portrait/medium/959171-1660519023.jpg?lm=1,,1
EC Bahia,,Caio Alexandre,19,Volante,Brasil,https://img.a.transfermarkt.technology/portrait/medium/727751-1630778955.png?lm=1,,1
EC Bahia,,Erick,14,Volante,Brasil,https://img.a.transfermarkt.technology/portrait/medium/633212-1598603032.jpg?lm=1,,1
EC Bahia,,Nicolás Acevedo,26,Volante,Uruguai,https://img.a.transfermarkt.technology/portrait/medium/625569-1618691894.jpg?lm=1,,1
EC Bahia,,Rezende,5,Volante,Brasil,https://img.a.transfermarkt.technology/portrait/medium/793815-1626627110.jpg?lm=1,,1
EC Bahia,,Jean Lucas,6,Meia Central,Brasil,https://img.a.transfermarkt.technology/portrait/medium/578872-1666691882.jpg?lm=1,,1
EC Bahia,,Rodrigo Nestor,11,Meia Central,Brasil,https://img.a.transfermarkt.technology/portrait/medium/468304-1690483898.jpg?lm=1,,1
EC Bahia,,Léo Cittadini,-,Meia Central,Brasil,https://img.a.transfermarkt.technology/portrait/medium/187210-1533824279.jpg?lm=1,,1
EC Bahia,,Cauly,8,Meia Ofensivo,Brasil,https://img.a.transfermarkt.technology/portrait/medium/162812-1622913414.png?lm=1,,1
EC Bahia,,Everton Ribeiro ,10,Meia Ofensivo,Brasil,https://img.a.transfermarkt.technology/portrait/medium/52896-1610006872.jpg?lm=1,,1
EC Bahia,,Erick Pulga,16,Ponta Esquerda,Brasil,https://img.a.transfermarkt.technology/portrait/medium/936544-1706875369.jpg?lm=1,,1
EC Bahia,,Michel Araújo ,15,Ponta Esquerda,Uruguai,https://img.a.transfermarkt.technology/portrait/medium/482144-1660571445.jpg?lm=1,,1
EC Bahia,,Kayky,37,Ponta Direita,Brasil,https://img.a.transfermarkt.technology/portrait/medium/668265-1618220631.jpg?lm=1,,1
EC Bahia,,Ademir,7,Ponta Direita,Brasil,https://img.a.transfermarkt.technology/portrait/medium/544259-1606987987.jpg?lm=1,,1
EC Bahia,,Luciano Rodríguez ,17,Centroavante,Uruguai,https://img.a.transfermarkt.technology/portrait/medium/856143-1718703439.jpg?lm=1,,1
EC Bahia,,Willian José,12,Centroavante,Brasil,https://img.a.transfermarkt.technology/portrait/medium/122155-1720075360.png?lm=1,,1
EC Bahia,,Tiago,77,"	Tiago,1
Atacante",Brasil,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1,,1
Cruzeiro EC,,Cássio,1,Goleiro,Brasil,https://img.a.transfermarkt.technology/portrait/medium/50144-1458293316.jpg?lm=1,,1
Cruzeiro EC,,Léo Aragão,41,Goleiro,Brasil,https://img.a.transfermarkt.technology/portrait/medium/1022342-1682957668.jpg?lm=1,,1
Cruzeiro EC,,Otávio Costa,81,Goleiro,Brasil,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1,,1
Cruzeiro EC,,Fabrício Bruno,15,Zagueiro,Brasil,https://img.a.transfermarkt.technology/portrait/medium/432773-1744743199.jpg?lm=1,,1
Cruzeiro EC,,João Marcelo ,43,Zagueiro,Brasil,https://img.a.transfermarkt.technology/portrait/medium/744024-1697289524.jpg?lm=1,,1
Cruzeiro EC,,Mateo Gamarra,14,Zagueiro,Paraguai,https://img.a.transfermarkt.technology/portrait/medium/661245-1719453556.jpg?lm=1,,1
Cruzeiro EC,,Lucas Villalba,25,Zagueiro,Argentina,https://img.a.transfermarkt.technology/portrait/medium/240913-1636584488.JPG?lm=1,,1
Cruzeiro EC,,Jonathan Jesus,34,Zagueiro,Brasil,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1,,1
Cruzeiro EC,,Kaiki,6,Lateral Esquerdo,Brasil,https://img.a.transfermarkt.technology/portrait/medium/879217-1678847563.jpg?lm=1,,1
Cruzeiro EC,,William,12,Lateral Direito,Brasil,https://img.a.transfermarkt.technology/portrait/medium/341710-1643899558.JPG?lm=1,,1
Cruzeiro EC,,Fagner,23,Lateral Direito,Brasil,https://img.a.transfermarkt.technology/portrait/medium/47592-1512665647.jpg?lm=1,,1
Cruzeiro EC,,Walace,5,Volante,Brasil,https://img.a.transfermarkt.technology/portrait/medium/323954-1661511672.jpg?lm=1,,1
Cruzeiro EC,,Lucas Romero,29,Volante,Argentina,https://img.a.transfermarkt.technology/portrait/medium/242201-1635923213.JPG?lm=1,,1
Cruzeiro EC,,Lucas Silva ,16,Volante,Brasil,https://img.a.transfermarkt.technology/portrait/medium/218118-1547648251.jpg?lm=1,,1
Cruzeiro EC,,Matheus Henrique ,8,Meia Central,Brasil,https://img.a.transfermarkt.technology/portrait/medium/552549-1692883035.jpg?lm=1,,1
Cruzeiro EC,,Christian,88,Meia Central,Brasil,https://img.a.transfermarkt.technology/portrait/medium/658678-1725392553.jpg?lm=1,,1
Cruzeiro EC,,Japa ,77,Meia Central,Brasil,https://img.a.transfermarkt.technology/portrait/medium/432157-1708568681.jpg?lm=1,,1
Cruzeiro EC,,Matheus Pereira ,10,Meia Ofensivo,Brasil,https://img.a.transfermarkt.technology/portrait/medium/225984-1697289790.jpg?lm=1,,1
Cruzeiro EC,,Eduardo,21,Meia Ofensivo,Brasil,https://img.a.transfermarkt.technology/portrait/medium/110078-1682522098.jpg?lm=1,,1
Cruzeiro EC,,Wanderson,94,Ponta Esquerda,Brasil,https://img.a.transfermarkt.technology/portrait/medium/236202-1574609625.png?lm=1,,1
Cruzeiro EC,,Dudu,7,Ponta Esquerda,Brasil,https://img.a.transfermarkt.technology/portrait/medium/114937-1483707641.jpg?lm=1,,1
Cruzeiro EC,,Rodriguinho,75,Ponta Esquerda,Brasil,https://img.a.transfermarkt.technology/portrait/medium/977463-1682804235.jpg?lm=1,,1
Cruzeiro EC,,Yannick Bolasie ,11,Ponta Esquerda,RD do Congo,https://img.a.transfermarkt.technology/portrait/medium/75471-1663954867.png?lm=1,,1
Cruzeiro EC,,Marquinhos,17,Ponta Direita,Brasil,https://img.a.transfermarkt.technology/portrait/medium/668268-1704213776.jpg?lm=1,,1
Cruzeiro EC,,Gabriel Barbosa,9,Centroavante,Brasil,https://img.a.transfermarkt.technology/portrait/medium/244275-1660003081.jpg?lm=1,,1
Cruzeiro EC,,Kaio Jorge,19,Centroavante,Brasil,https://img.a.transfermarkt.technology/portrait/medium/620477-1693289628.jpg?lm=1,,1
Cruzeiro EC,,Juan Dinenno ,99,Centroavante,Argentina,https://img.a.transfermarkt.technology/portrait/medium/288786-1672433511.jpg?lm=1,,1
Cruzeiro EC,,Lautaro Díaz,26,Centroavante,Argentina,https://img.a.transfermarkt.technology/portrait/medium/720294-1656692571.JPG?lm=1,,1
CR Vasco da Gama,,Léo Jardim,1,Goleiro,Brasil,https://img.a.transfermarkt.technology/portrait/medium/288415-1744073496.jpg?lm=1,,1
CR Vasco da Gama,,Daniel Fuzato,13,Goleiro,Brasil,https://img.a.transfermarkt.technology/portrait/medium/438682-1696862993.jpg?lm=1,,1
CR Vasco da Gama,,Alexander,-,Goleiro,Brasil,https://img.a.transfermarkt.technology/portrait/medium/668799-1649401477.jpg?lm=1,,1
CR Vasco da Gama,,Pablo,37,Goleiro,Brasil,https://img.a.transfermarkt.technology/portrait/medium/1083887-1706619847.jpg?lm=1,,1
CR Vasco da Gama,,João Victor,38,Zagueiro,Brasil,https://img.a.transfermarkt.technology/portrait/medium/671145-1661241753.jpg?lm=1,,1
CR Vasco da Gama,,Mauricio Lemos ,4,Zagueiro,Uruguai,https://img.a.transfermarkt.technology/portrait/medium/303140-1744073265.jpg?lm=1,,1
CR Vasco da Gama,,Lucas Oliveira,29,Zagueiro,Brasil,https://img.a.transfermarkt.technology/portrait/medium/592373-1634632889.jpg?lm=1,,1
CR Vasco da Gama,,Manuel Capasso,22,Zagueiro,Argentina,https://img.a.transfermarkt.technology/portrait/medium/653152-1715628946.jpg?lm=1,,1
CR Vasco da Gama,,Lucas Freitas,43,Zagueiro,Brasil,https://img.a.transfermarkt.technology/portrait/medium/809716-1706618899.png?lm=1,,1
CR Vasco da Gama,,Souza,5,Zagueiro,Brasil,https://img.a.transfermarkt.technology/portrait/medium/73741-1712671488.png?lm=1,,1
CR Vasco da Gama,,Lucas Piton,6,Lateral Esquerdo,Itália,https://img.a.transfermarkt.technology/portrait/medium/670201-1737731172.jpg?lm=1,,1
CR Vasco da Gama,,Riquelme,-,Lateral Esquerdo,Brasil,https://img.a.transfermarkt.technology/portrait/medium/643119-1638536498.jpg?lm=1,,1
CR Vasco da Gama,,Victor Luís,12,Lateral Esquerdo,Brasil,https://img.a.transfermarkt.technology/portrait/medium/234538-1662312905.jpg?lm=1,,1
CR Vasco da Gama,,José Luis Rodríguez ,2,Lateral Direito,Uruguai,https://img.a.transfermarkt.technology/portrait/medium/430339-1651063699.JPG?lm=1,,1
CR Vasco da Gama,,Paulo Henrique,96,Lateral Direito,Brasil,https://img.a.transfermarkt.technology/portrait/medium/412594-1661910650.jpg?lm=1,,1
CR Vasco da Gama,,Juan Sforza,20,Volante,Argentina,https://img.a.transfermarkt.technology/portrait/medium/659264-1574073945.jpg?lm=1,,1
CR Vasco da Gama,,Jair,8,Volante,Brasil,https://img.a.transfermarkt.technology/portrait/medium/239294-1662404334.jpg?lm=1,,1
CR Vasco da Gama,,Hugo Moura,25,Volante,Brasil,https://img.a.transfermarkt.technology/portrait/medium/644157-1599126459.jpg?lm=1,,1
CR Vasco da Gama,,Mateus Carvalho,85,Volante,Brasil,https://img.a.transfermarkt.technology/portrait/medium/862574-1680057655.jpg?lm=1,,1
CR Vasco da Gama,,Tchê Tchê ,3,Meia Central,Brasil,https://img.a.transfermarkt.technology/portrait/medium/364261-1528531494.jpg?lm=1,,1
CR Vasco da Gama,,Paulinho Paula,18,Meia Central,Brasil,https://img.a.transfermarkt.technology/portrait/medium/534473-1680718125.jpg?lm=1,,1
CR Vasco da Gama,,Philippe Coutinho,11,Meia Ofensivo,Brasil,https://img.a.transfermarkt.technology/portrait/medium/80444-1640621762.jpg?lm=1,,1
CR Vasco da Gama,,Dimitri Payet,10,Meia Ofensivo,França,https://img.a.transfermarkt.technology/portrait/medium/37647-1617979644.jpg?lm=1,,1
CR Vasco da Gama,,Guilherme Estrella ,14,Meia Ofensivo,Brasil,https://img.a.transfermarkt.technology/portrait/medium/1083969-1705781572.jpg?lm=1,,1
CR Vasco da Gama,,Benjamín Garré,15,Ponta Esquerda,Argentina,https://img.a.transfermarkt.technology/portrait/medium/462977-1722144651.png?lm=1,,1
CR Vasco da Gama,,Nuno Moreira,17,Ponta Esquerda,Portugal,https://img.a.transfermarkt.technology/portrait/medium/461937-1729963502.jpg?lm=1,,1
CR Vasco da Gama,,Jean Meneses,21,Ponta Esquerda,Chile,https://img.a.transfermarkt.technology/portrait/medium/217228-1558355189.png?lm=1,,1
CR Vasco da Gama,,David ,7,Ponta Esquerda,Brasil,https://img.a.transfermarkt.technology/portrait/medium/373189-1597912752.jpg?lm=1,,1
CR Vasco da Gama,,Rayan,77,Ponta Direita,Brasil,https://img.a.transfermarkt.technology/portrait/medium/1012564-1729116592.jpg?lm=1,,1
CR Vasco da Gama,,Adson,28,Ponta Direita,Brasil,https://img.a.transfermarkt.technology/portrait/medium/868891-1704213480.jpg?lm=1,,1
CR Vasco da Gama,,Loide Augusto,45,Ponta Direita,Angola,https://img.a.transfermarkt.technology/portrait/medium/696693-1724671419.jpg?lm=1,,1
CR Vasco da Gama,,Alex Teixeira,90,"	Alex Teixeira,1
Seg. Atacante",Brasil,https://img.a.transfermarkt.technology/portrait/medium/66515-1564401694.jpg?lm=1,,1
CR Vasco da Gama,,Pablo Vegetti ,99,Centroavante,Argentina,https://img.a.transfermarkt.technology/portrait/medium/334229-1694903119.jpg?lm=1,,1
São Paulo FC,,Rafael,23,Goleiro,Brasil,https://img.a.transfermarkt.technology/portrait/medium/68097-1583846986.jpg?lm=1,,1
São Paulo FC,,Jandrei,93,Goleiro,Brasil,https://img.a.transfermarkt.technology/portrait/medium/512344-1625043006.jpg?lm=1,,1
São Paulo FC,,Young ,50,Goleiro,Brasil,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1,,1
São Paulo FC,,Leandro Mathias,12,Goleiro,Brasil,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1,,1
São Paulo FC,,Alan Franco,28,Zagueiro,Argentina,https://img.a.transfermarkt.technology/portrait/medium/503343-1645994651.JPG?lm=1,,1
São Paulo FC,,Nahuel Ferraresi,32,Zagueiro,Venezuela,https://img.a.transfermarkt.technology/portrait/medium/466336-1623405683.jpg?lm=1,,1
São Paulo FC,,Ruan,22,Zagueiro,Brasil,https://img.a.transfermarkt.technology/portrait/medium/555015-1695028065.jpg?lm=1,,1
São Paulo FC,,Robert Arboleda,5,Zagueiro,Equador,https://img.a.transfermarkt.technology/portrait/medium/139867-1668498219.jpg?lm=1,,1
São Paulo FC,,Sabino,35,Zagueiro,Brasil,https://img.a.transfermarkt.technology/portrait/medium/546033-1682388671.jpg?lm=1,,1
São Paulo FC,,Matheus Belém,-,Zagueiro,Brasil,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1,,1
São Paulo FC,,Igão,34,Zagueiro,Brasil,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1,,1
São Paulo FC,,Wendell,18,Lateral Esquerdo,Brasil,https://img.a.transfermarkt.technology/portrait/medium/228433-1669115150.png?lm=1,,1
São Paulo FC,,Enzo Díaz,13,Lateral Esquerdo,Argentina,https://img.a.transfermarkt.technology/portrait/medium/540458-1693314874.png?lm=1,,1
São Paulo FC,,Patryck,36,Lateral Esquerdo,Brasil,https://img.a.transfermarkt.technology/portrait/medium/662326-1572442740.png?lm=1,,1
São Paulo FC,,Igor Vinícius,2,Lateral Direito,Brasil,https://img.a.transfermarkt.technology/portrait/medium/552240-1744743744.jpg?lm=1,,1
São Paulo FC,,Cédric Soares,6,Lateral Direito,Portugal,https://img.a.transfermarkt.technology/portrait/medium/112988-1700670607.jpg?lm=1,,1
São Paulo FC,,Pablo Maia ,29,Volante,Brasil,https://img.a.transfermarkt.technology/portrait/medium/892089-1709321103.jpg?lm=1,,1
São Paulo FC,,Luan Santos,-,Volante,Brasil,https://img.a.transfermarkt.technology/portrait/medium/574904-1598537274.jpg?lm=1,,1
São Paulo FC,,Felipe Negrucci,43,Volante,Brasil,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1,,1
São Paulo FC,,Luiz Gustavo ,16,Volante,Brasil,https://img.a.transfermarkt.technology/portrait/medium/10471-1566826643.jpg?lm=1,,1
